hs1	4000001	5000000	-0.0788807935641248
hs1	5000001	6000000	-0.0741533255593886
hs1	6000001	7000000	0.0144264877941848
hs1	7000001	8000000	-0.0034626149509354
hs1	8000001	9000000	0.0552470517353327
hs1	9000001	10000000	-0.0338849963967323
hs1	10000001	11000000	-0.0192111208900957
hs1	11000001	12000000	-0.0339421511895613
hs1	12000001	13000000	-0.0177121010650722
hs1	14000001	15000000	-0.0384893981842949
hs1	15000001	16000000	-0.0065504205807188
hs1	16000001	17000000	0.0299697347558912
hs1	18000001	19000000	-0.0867486075620216
hs1	19000001	20000000	-0.0133918018639956
hs1	20000001	21000000	-0.0732770393039357
hs1	21000001	22000000	0.0378534109640973
hs1	22000001	23000000	-0.0077040650162014
hs1	23000001	24000000	-0.0087733674393733
hs1	24000001	25000000	-0.011103546006278
hs1	25000001	26000000	0.0459547959691602
hs1	26000001	27000000	-0.0021378426827884
hs1	27000001	28000000	0.0472938582820009
hs1	28000001	29000000	0.008708689144508
hs1	31000001	32000000	-0.0278241886069101
hs1	32000001	33000000	-0.0316488710934467
hs1	33000001	34000000	-0.0009115428548888
hs1	34000001	35000000	-0.0657542747401299
hs1	35000001	36000000	0.000834337550057
hs1	36000001	37000000	0.0313225178532099
hs1	37000001	38000000	-0.120390764066212
hs1	38000001	39000000	-0.0370032021011529
hs1	39000001	40000000	0.0423513293803605
hs1	40000001	41000000	0.0264749490436517
hs1	41000001	42000000	0.0159107684941813
hs1	42000001	43000000	0.020036479426646
hs1	43000001	44000000	-0.0100654255889475
hs1	44000001	45000000	0.0130087214832115
hs1	45000001	46000000	-0.0077490278679375
hs1	46000001	47000000	0.0202819120778254
hs1	47000001	48000000	0.000314749347247
hs1	48000001	49000000	-0.033246094687987
hs1	49000001	50000000	-0.0408660156122647
hs1	50000001	51000000	-0.0232791722540103
hs1	51000001	52000000	0.0558168640916054
hs1	52000001	53000000	0.0189763872622616
hs1	53000001	54000000	0.0083535785645273
hs1	54000001	55000000	-0.0210626368259364
hs1	55000001	56000000	-0.0126417907574602
hs1	56000001	57000000	-0.0377277607244952
hs1	57000001	58000000	0.0014495120140341
hs1	58000001	59000000	-0.0355230558128935
hs1	59000001	60000000	0.038229188230887
hs1	60000001	61000000	0.0633216852330266
hs1	61000001	62000000	0.0407749213152744
hs1	62000001	63000000	0.0176269023932998
hs1	63000001	64000000	0.0162563907923112
hs1	64000001	65000000	0.0343262051135026
hs1	65000001	66000000	0.0237945153944805
hs1	66000001	67000000	0.0192406770290484
hs1	67000001	68000000	0.0354734150352825
hs1	68000001	69000000	-0.0026935874793748
hs1	69000001	70000000	-0.0516503922162031
hs1	70000001	71000000	0.0548363059275847
hs1	71000001	72000000	0.0697297745576067
hs1	72000001	73000000	0.0470012328944908
hs1	73000001	74000000	0.0077798497729872
hs1	74000001	75000000	-0.0308392463508523
hs1	75000001	76000000	0.0258099835520913
hs1	76000001	77000000	-0.0317843061874322
hs1	77000001	78000000	-0.0036236714029425
hs1	78000001	79000000	0.0224327276255572
hs1	79000001	80000000	0.0015855148251599
hs1	80000001	81000000	-0.0433059834950184
hs1	81000001	82000000	0.0068605120996328
hs1	82000001	83000000	0.0228881016886896
hs1	84000001	85000000	0.0574215427665765
hs1	85000001	86000000	-0.017424546317595
hs1	86000001	87000000	0.0601110760054888
hs1	87000001	88000000	0.0507160052347029
hs1	88000001	89000000	0.0355544354578108
hs1	89000001	90000000	0.0714114458510854
hs1	90000001	91000000	0.0324844551522325
hs1	91000001	92000000	0.0156108040951913
hs1	92000001	93000000	-0.0078404957768708
hs1	93000001	94000000	0.0328664569878573
hs1	94000001	95000000	0.0303367558138945
hs1	95000001	96000000	-0.0226497008401295
hs1	96000001	97000000	-0.0327978191286563
hs1	97000001	98000000	0.0593128097592558
hs1	98000001	99000000	0.0190776690870078
hs1	99000001	100000000	-0.0170390415680389
hs1	100000001	101000000	0.0221154437298192
hs1	101000001	102000000	0.0076949227633822
hs1	102000001	103000000	0.015656192434155
hs1	105000001	106000000	-0.0229543635957829
hs1	106000001	107000000	-0.0865267729616116
hs1	107000001	108000000	-0.0266032164520213
hs1	109000001	110000000	0.0241518543013224
hs1	110000001	111000000	0.0161333157497867
hs1	111000001	112000000	0.0539611300670238
hs1	112000001	113000000	-0.0190091019251397
hs1	113000001	114000000	0.0211127814816671
hs1	114000001	115000000	-0.0114918357657574
hs1	115000001	116000000	-0.0166343903808049
hs1	116000001	117000000	-0.0214845892692336
hs1	117000001	118000000	0.0281095867415806
hs1	118000001	119000000	-0.0214761688401297
hs1	119000001	120000000	-0.0299387709585701
hs1	150000001	151000000	0.0311110590887981
hs1	151000001	152000000	0.0096404208166977
hs1	152000001	153000000	-0.0070252764931592
hs1	153000001	154000000	0.0019091572791558
hs1	154000001	155000000	0.0288478523451124
hs1	155000001	156000000	0.0367650573819537
hs1	156000001	157000000	-0.0024729329346118
hs1	157000001	158000000	-0.0215719055616601
hs1	158000001	159000000	0.0458478268147188
hs1	159000001	160000000	0.0317184466471173
hs1	160000001	161000000	0.0429451105498412
hs1	162000001	163000000	0.0244752681533324
hs1	163000001	164000000	-0.0294046666214106
hs1	164000001	165000000	0.0035446556355941
hs1	165000001	166000000	-0.012312707932066
hs1	166000001	167000000	-0.0187065175582143
hs1	167000001	168000000	0.0323196600424876
hs1	168000001	169000000	0.0236749069050495
hs1	169000001	170000000	0.0798279144526622
hs1	170000001	171000000	0.0250338720914862
hs1	171000001	172000000	0.0032612595746769
hs1	172000001	173000000	0.0329158770222437
hs1	173000001	174000000	-0.0041649152829927
hs1	174000001	175000000	0.0491929874161392
hs1	175000001	176000000	-0.0103445553080062
hs1	176000001	177000000	-0.0209106651873677
hs1	177000001	178000000	-0.0710284168432281
hs1	178000001	179000000	0.0239809182045261
hs1	179000001	180000000	-0.0045672013838485
hs1	180000001	181000000	0.0573866563546006
hs1	181000001	182000000	-0.0810660096229311
hs1	182000001	183000000	0.0539649288708585
hs1	183000001	184000000	0.0138118595370021
hs1	184000001	185000000	0.0297599240263221
hs1	185000001	186000000	0.0468954435227448
hs1	186000001	187000000	0.0519033168227013
hs1	187000001	188000000	-0.015388469779427
hs1	188000001	189000000	0.0407748385210893
hs1	191000001	192000000	0.0458851305059481
hs1	192000001	193000000	0.0684794902009705
hs1	193000001	194000000	0.0001442273467604
hs1	194000001	195000000	-0.0173124837917318
hs1	195000001	196000000	0.0192694532282733
hs1	196000001	197000000	0.0448298649304681
hs1	197000001	198000000	0.0676931869329617
hs1	198000001	199000000	0.124855747795491
hs1	199000001	200000000	-0.0222537854697533
hs1	200000001	201000000	0.0328814460386903
hs1	201000001	202000000	-0.0402635330199078
hs1	202000001	203000000	0.0362493312381319
hs1	203000001	204000000	-0.0188330850013866
hs1	204000001	205000000	0.0109792728382207
hs1	207000001	208000000	0.050661692156101
hs1	208000001	209000000	0.0056561228088687
hs1	209000001	210000000	0.0110269234669329
hs1	210000001	211000000	-0.0424216549623597
hs1	211000001	212000000	0.0237022655865712
hs1	212000001	213000000	0.0631267650283109
hs1	213000001	214000000	-0.0258070570187079
hs1	214000001	215000000	0.0141802141078842
hs1	215000001	216000000	-0.016019021175639
hs1	216000001	217000000	0.0272149496578318
hs1	217000001	218000000	0.0014657848758271
hs1	218000001	219000000	0.0314942123525728
hs1	219000001	220000000	0.0370501489853055
hs1	220000001	221000000	-0.0035411336653254
hs1	221000001	222000000	0.0435791639551145
hs1	222000001	223000000	-0.0139901061269497
hs1	225000001	226000000	0.0161670702509378
hs1	226000001	227000000	0.0340287737439861
hs1	227000001	228000000	0.0538493907136621
hs1	228000001	229000000	0.0172721550266298
hs1	229000001	230000000	0.017216827413982
hs1	230000001	231000000	-0.0208862244582533
hs1	231000001	232000000	0.0622284950579229
hs1	232000001	233000000	-0.0096415314562902
hs1	233000001	234000000	0.0021750267717913
hs1	234000001	235000000	-0.0009155751461376
hs1	236000001	237000000	0.0140149710685366
hs1	237000001	238000000	-0.0465011401824399
hs1	238000001	239000000	0.021041965055247
hs1	239000001	240000000	0.0236503588116512
hs1	240000001	241000000	-0.0714034165030576
hs1	241000001	242000000	-0.0487389169106424
hs1	242000001	243000000	-0.0522720290560316
hs1	244000001	245000000	0.0066334497052013
hs1	245000001	246000000	-0.0144260881550343
hs1	246000001	247000000	0.0288863714726754
hs1	247000001	248000000	0.0134504978767927
hs2	1000001	2000000	-0.0610801919930614
hs2	2000001	3000000	-0.0233432781790722
hs2	4000001	5000000	-0.062885144544006
hs2	6000001	7000000	-0.0905630851821994
hs2	7000001	8000000	0.0042069282177054
hs2	8000001	9000000	0.0521845363887476
hs2	9000001	10000000	0.0106301293337345
hs2	10000001	11000000	0.040579251784781
hs2	11000001	12000000	0.0221217689095773
hs2	12000001	13000000	-0.0288316371315904
hs2	13000001	14000000	-0.0399970116247283
hs2	14000001	15000000	-0.0019180181407976
hs2	15000001	16000000	-0.0134013316972064
hs2	17000001	18000000	-0.0118354011028836
hs2	18000001	19000000	-0.0196728399709861
hs2	19000001	20000000	-0.0507402353205365
hs2	20000001	21000000	0.0079118838441065
hs2	22000001	23000000	-0.0365903178643019
hs2	23000001	24000000	-0.0239036920929304
hs2	24000001	25000000	0.0867174385536845
hs2	25000001	26000000	0.0117949818558773
hs2	26000001	27000000	0.0078417522686479
hs2	27000001	28000000	0.0090170618710297
hs2	28000001	29000000	0.0513744256489292
hs2	29000001	30000000	-0.0218654971673801
hs2	30000001	31000000	-0.0030173693214464
hs2	32000001	33000000	0.0044777932984616
hs2	34000001	35000000	-0.0370295185690097
hs2	35000001	36000000	-0.0172616732284659
hs2	36000001	37000000	-0.0126147488399247
hs2	37000001	38000000	0.0374482694101449
hs2	38000001	39000000	0.0501232851103633
hs2	39000001	40000000	0.0158577890670593
hs2	40000001	41000000	-0.0034669509937489
hs2	41000001	42000000	-0.0200219620608209
hs2	42000001	43000000	0.002709955865806
hs2	43000001	44000000	0.053377191804898
hs2	44000001	45000000	0.0101461317337303
hs2	45000001	46000000	-0.014370776717563
hs2	46000001	47000000	0.0275015250313181
hs2	47000001	48000000	-0.0086921486058625
hs2	48000001	49000000	0.0246475331070664
hs2	49000001	50000000	-0.0445400720240621
hs2	50000001	51000000	0.0530980044537133
hs2	51000001	52000000	-0.0430594350070123
hs2	52000001	53000000	-0.0641379568972885
hs2	53000001	54000000	-0.0365944411623476
hs2	54000001	55000000	0.0570588974225662
hs2	55000001	56000000	0.0658108284907783
hs2	56000001	57000000	-0.0132667983351306
hs2	57000001	58000000	0.0191309961716271
hs2	58000001	59000000	0.0398191416088329
hs2	59000001	60000000	0.0087570250429615
hs2	60000001	61000000	0.0023414877833899
hs2	61000001	62000000	0.0400066699908431
hs2	62000001	63000000	0.0256340803525851
hs2	63000001	64000000	0.0341479092839098
hs2	64000001	65000000	0.0616698475321711
hs2	65000001	66000000	0.0475067438758716
hs2	66000001	67000000	0.0424859871830697
hs2	67000001	68000000	-0.0158906975320228
hs2	68000001	69000000	0.0234903080822006
hs2	69000001	70000000	0.0423226074565476
hs2	70000001	71000000	0.0050991153436275
hs2	71000001	72000000	0.0018457920262839
hs2	72000001	73000000	0.0345060425355714
hs2	73000001	74000000	-0.0026505982607567
hs2	74000001	75000000	0.0325082096433954
hs2	75000001	76000000	-0.0287375307142831
hs2	76000001	77000000	-0.0546556545097845
hs2	77000001	78000000	-0.0035570932152467
hs2	78000001	79000000	-0.0272144425591872
hs2	79000001	80000000	0.0213954616103742
hs2	80000001	81000000	-0.0654169747968577
hs2	81000001	82000000	-0.0299971874868815
hs2	82000001	83000000	-0.0042452232468214
hs2	83000001	84000000	0.0175112153673174
hs2	84000001	85000000	-0.0495056886486854
hs2	85000001	86000000	-0.0123473793119572
hs2	86000001	87000000	0.0146510678304183
hs2	99000001	100000000	0.0105543542759547
hs2	100000001	101000000	0.0023648437980252
hs2	101000001	102000000	-0.0021395194644089
hs2	102000001	103000000	-0.0063401527866336
hs2	103000001	104000000	-0.0134506748420503
